42-38-43-80-67-75-83-112,5
42-47-78-59-63-88-75-83-112,5
42-38-43-59-63-71-79-108-112,5
42-47-67-75-98-79-108-112,5
42-38-43-59-63-71-100-83-112,5
42-47-78-59-63-71-79-108-112,5
42-47-67-86-71-79-108-112,5
42-47-78-59-63-71-100-83-112,5
42-47-67-75-83-91-136,8
42-38-43-59-74-70-66-62-55-95-128-132-136,7
42-47-78-59-74-70-66-62-55-95-128-132-136,7
42-38-34-30-26-35-62-55-95-128-132-136,7
42-38-34-39-70-66-62-55-95-128-132-136,7
42-38-34-30-26-22-31-55-95-128-132-136,7
42-47-67-86-65-74-70-66-62-55-95-128-132-136,6
42-38-43-59-63-88-75-83-91-136,6
42-38-43-80-67-75-83-91-136,6
42-47-67-75-83-106-87-132-136,6
42-47-67-75-83-91-111,3
42-38-43-59-74-70-66-62-55-95-128-132-111,3
42-47-78-59-74-70-66-62-55-95-128-132-111,3
42-38-34-30-26-35-62-55-95-128-132-111,3
42-38-34-39-70-66-62-55-95-128-132-111,3
42-38-34-30-26-22-31-55-95-128-132-111,3
42-47-67-86-65-74-70-66-62-55-95-128-132-111,2
42-38-43-59-63-88-75-83-91-111,2
42-38-43-80-67-75-83-91-111,2
42-47-67-75-83-106-87-132-111,2
42-47-67-75-83-91-111,14
42-38-43-59-74-70-66-62-55-95-128-132-111,13
42-47-78-59-74-70-66-62-55-95-128-132-111,12
42-38-34-30-26-35-62-55-95-128-132-111,12
42-38-34-39-70-66-62-55-95-128-132-111,12
42-38-34-30-26-22-31-55-95-128-132-111,12
42-47-67-86-65-74-70-66-62-55-95-128-132-111,11
42-38-43-59-63-88-75-83-91-111,11
42-38-43-80-67-75-83-91-111,11
42-47-67-75-83-106-87-132-111,11
42-38-43-59-63-71-94,4
42-47-67-75-98-94,4
42-47-78-59-63-71-94,4
42-47-67-86-71-94,4
42-38-34-39-76-63-71-94,4
42-38-43-59-63-88-75-98-94,3
42-38-43-80-67-75-98-94,3
42-47-78-59-63-88-75-98-94,3
42-38-43-80-67-86-71-94,3
42-47-67-75-83-106-81-94,3
42-38-34,23
42-47-78-45-34,17
42-47-67-86-65-61-45-34,13
42-38-43-80-67-86-65-61-45-34,10
42-38-43-59-63-88-69-78-45-34,10
42-47-67-86-65-61-80-49-38-34,10
42-47-78-59-63-88-69-49-38-34,10
42-47-67-75-98-73-65-61-45-34,9
42-38-43-59-63-88-75-98-73-65-61-45-34,7
42-38-43-59-63-71-100-77-86-65-61-45-34,7
42-38-43-59-74,16
42-47-78-59-74,15
42-47-67-86-65-74,14
42-38-43-80-67-86-65-74,11
42-47-67-75-98-73-65-74,10
42-38-43-59-63-88-75-98-73-65-74,8
42-38-43-59-63-71-100-77-86-65-74,8
42-38-43-80-67-75-98-73-65-74,8
42-47-78-59-63-71-100-77-86-65-74,8
42-47-78-59-63-88-75-98-73-65-74,8
42-47-67-75-83-106-87-126,14
42-47-67-75-83-91-130-126,14
42-38-43-59-63-71-79-87-126,14
42-47-67-75-98-79-87-126,14
42-47-78-59-63-71-79-87-126,14
42-47-67-86-71-79-87-126,14
42-38-34-39-76-63-71-79-87-126,12
42-38-43-59-63-88-75-83-106-87-126,11
42-38-43-80-67-75-83-106-87-126,11
42-47-78-59-63-88-75-83-106-87-126,11
82-78-45-17,16
82-49-38-17,16
82-67-86-65-61-45-17,12
82-78-59-74-41-36-17,12
82-78-59-74-70-37-32-36-17,11
82-67-86-65-74-41-36-17,11
82-67-86-65-74-70-37-32-36-17,10
82-67-86-65-61-80-49-38-17,9
82-78-59-63-88-69-49-38-17,9
82-67-75-98-73-65-61-45-17,9
82-49-44,5
82-78-45-40-44,4
82-67-86-65-61-45-40-44,3
82-78-59-63-88-69-49-44,3
82-67-86-65-61-80-49-44,3
82-78-59-74-41-36-40-44,3
82-78-59-74-70-37-32-36-40-44,3
82-67-86-65-74-41-36-40-44,3
82-67-86-65-74-70-37-32-36-40-44,2
82-67-75-98-73-65-61-45-40-44,2
82-67-92,3
82-78-59-63-88-92,2
82-49-38-43-59-63-88-92,1
82-78-45-40-47-67-92,1
82-49-38-43-80-67-92,1
82-78-59-63-71-100-77-92,1
82-67-86-71-100-77-92,1
82-67-75-98-73-88-92,1
82-78-45-34-39-76-63-88-92,1
82-49-38-34-39-76-63-88-92,1
82-67-75-104,3
82-78-59-63-88-75-104,2
82-78-59-63-71-100-104,2
82-67-86-71-100-104,2
82-49-38-43-59-63-88-75-104,1
82-78-45-40-47-67-75-104,1
82-49-38-43-80-67-75-104,1
82-67-75-98-79-108-85-104,1
82-67-75-83-106-81-100-104,1
82-78-59-63-71-79-108-85-104,1
82-67-75-83-112,4
82-78-59-63-88-75-83-112,3
82-67-75-98-79-108-112,3
82-78-59-63-71-79-108-112,3
82-67-86-71-79-108-112,3
82-78-59-63-71-100-83-112,3
82-67-86-71-100-83-112,3
82-78-59-63-88-75-98-79-108-112,2
82-78-59-74-70-66-62-55-95-128-89-108-112,2
82-78-59-74-70-66-62-55-95-128-132-93-112,2
82-67-75-83-91-136,2
82-78-59-74-70-66-62-55-95-128-132-136,2
82-67-86-65-74-70-66-62-55-95-128-132-136,2
82-67-75-83-106-87-132-136,2
82-78-59-63-88-75-83-91-136,2
82-67-75-98-79-108-91-136,2
82-78-59-63-71-79-108-91-136,2
82-67-86-71-79-108-91-136,2
82-78-59-63-71-100-83-91-136,2
82-67-86-71-100-83-91-136,2
82-67-75-83-91-111,4
82-78-59-74-70-66-62-55-95-128-132-111,3
82-67-86-65-74-70-66-62-55-95-128-132-111,3
82-67-75-83-106-87-132-111,3
82-78-59-63-88-75-83-91-111,3
82-67-75-98-79-108-91-111,3
82-78-59-63-71-79-108-91-111,3
82-67-86-71-79-108-91-111,3
82-78-59-63-71-100-83-91-111,3
82-67-86-71-100-83-91-111,3
82-78-59-74-70-66-62-55-95-128-107,3
82-67-86-65-74-70-66-62-55-95-128-107,3
82-67-75-83-106-87-107,2
82-67-75-83-91-130-107,2
82-67-75-98-79-87-107,2
82-78-59-63-71-79-87-107,2
82-67-86-71-79-87-107,2
82-78-59-74-70-66-62-55-95-122-118-124-128-107,2
82-49-38-43-59-74-70-66-62-55-95-128-107,2
82-67-86-65-74-70-66-62-55-95-122-118-124-128-107,2
82-67-75-98-94,4
82-78-59-63-71-94,4
82-67-86-71-94,4
82-78-59-63-88-75-98-94,3
82-67-75-83-106-81-94,3
82-49-38-43-59-63-71-94,3
82-78-45-34-39-76-63-71-94,2
82-49-38-34-39-76-63-71-94,2
82-78-59-63-88-75-83-106-81-94,2
82-49-38-43-59-63-88-75-98-94,2
82-78-45-34,19
82-49-38-34,19
82-67-86-65-61-45-34,14
82-67-86-65-61-80-49-38-34,11
82-78-59-63-88-69-49-38-34,11
82-67-75-98-73-65-61-45-34,11
82-49-38-43-80-67-86-65-61-45-34,8
82-49-38-43-59-63-88-69-78-45-34,8
82-78-59-63-88-75-98-73-65-61-45-34,8
82-78-59-63-71-100-77-86-65-61-45-34,8
82-78-59-74,20
82-67-86-65-74,18
82-49-38-43-59-74,15
82-67-75-98-73-65-74,14
82-78-45-40-47-67-86-65-74,10
82-49-38-43-80-67-86-65-74,10
82-78-59-63-71-100-77-86-65-74,10
82-78-59-63-88-75-98-73-65-74,10
82-67-75-83-106-81-73-65-74,10
82-67-86-65-61-45-40-47-78-59-74,9
82-67-75-83-106-87-126,14
82-67-75-83-91-130-126,14
82-67-75-98-79-87-126,14
82-78-59-63-71-79-87-126,14
82-67-86-71-79-87-126,14
82-78-59-63-88-75-83-106-87-126,11
82-78-59-63-88-75-83-91-130-126,11
82-67-75-98-79-108-91-130-126,11
82-78-59-63-71-100-83-106-87-126,11
82-67-86-71-100-83-106-87-126,11
90-86-65-61-45-17,15
90-69-78-45-17,15
90-69-49-38-17,15
90-86-65-74-41-36-17,13
90-86-65-74-70-37-32-36-17,12
90-86-65-61-80-49-38-17,12
90-75-98-73-65-61-45-17,11
90-69-78-59-74-41-36-17,11
90-69-78-59-74-70-37-32-36-17,10
90-75-98-73-65-74-41-36-17,10
90-69-49-44,6
90-86-65-61-45-40-44,4
90-69-78-45-40-44,4
90-86-65-61-80-49-44,4
90-86-65-74-41-36-40-44,4
90-86-65-74-70-37-32-36-40-44,3
90-75-98-73-65-61-45-40-44,3
90-75-98-73-65-61-80-49-44,3
90-75-98-73-88-69-49-44,3
90-86-71-100-77-69-49-44,3
90-69-84,5
90-86-65-61-80-84,3
90-86-65-61-45-40-47-84,2
90-69-78-45-40-47-84,2
90-69-49-38-43-80-84,2
90-75-98-73-65-61-80-84,2
90-86-71-100-77-69-84,2
90-75-98-73-88-69-84,2
90-86-65-74-41-36-43-80-84,2
90-86-65-74-41-36-40-47-84,2
90-75-104,3
90-86-71-100-104,2
90-86-65-61-80-67-75-104,2
90-69-78-59-63-88-75-104,2
90-75-98-79-108-85-104,2
90-75-83-106-81-100-104,2
90-69-78-59-63-71-100-104,2
90-86-71-79-108-85-104,2
90-86-65-61-45-40-47-67-75-104,1
90-69-49-38-43-59-63-88-75-104,1
90-75-83-112,4
90-75-98-79-108-112,3
90-86-71-79-108-112,3
90-86-71-100-83-112,3
90-86-65-61-80-67-75-83-112,2
90-69-78-59-63-88-75-83-112,2
90-69-78-59-63-71-79-108-112,2
90-69-78-59-63-71-100-83-112,2
90-86-65-74-70-66-62-55-95-128-89-108-112,2
90-86-65-74-70-66-62-55-95-128-132-93-112,2
90-75-83-91-136,6
90-86-65-74-70-66-62-55-95-128-132-136,5
90-75-83-106-87-132-136,5
90-75-98-79-108-91-136,5
90-86-71-79-108-91-136,5
90-86-71-100-83-91-136,5
90-75-98-79-87-132-136,5
90-86-71-79-87-132-136,5
90-69-78-59-74-70-66-62-55-95-128-132-136,4
90-86-65-74-70-66-62-55-95-122-118-124-128-132-136,4
90-75-83-91-111,12
90-86-65-74-70-66-62-55-95-128-132-111,10
90-75-83-106-87-132-111,9
90-75-98-79-108-91-111,9
90-86-71-79-108-91-111,9
90-86-71-100-83-91-111,9
90-75-98-79-87-132-111,9
90-86-71-79-87-132-111,9
90-69-78-59-74-70-66-62-55-95-128-132-111,8
90-86-65-74-70-66-62-55-95-122-118-124-128-132-111,8
90-86-65-74-70-66-62-55-95-128-107,12
90-75-83-106-87-107,12
90-75-83-91-130-107,12
90-75-98-79-87-107,12
90-86-71-79-87-107,12
90-69-78-59-74-70-66-62-55-95-128-107,10
90-86-65-74-70-66-62-55-95-122-118-124-128-107,10
90-75-98-73-65-74-70-66-62-55-95-128-107,9
90-75-98-79-108-91-130-107,9
90-86-71-100-83-106-87-107,9
90-75-98-94,6
90-86-71-94,6
90-75-83-106-81-94,4
90-69-78-59-63-71-94,4
90-69-78-59-63-88-75-98-94,3
90-86-65-61-80-67-75-98-94,3
90-86-71-100-83-106-81-94,3
90-86-71-79-108-85-98-94,3
90-69-49-38-43-59-63-71-94,3
90-86-65-74-70-66-62-55-95-128-89-81-94,3
90-86-65-61-45-34,17
90-69-78-45-34,17
90-69-49-38-34,17
90-86-65-61-80-49-38-34,13
90-75-98-73-65-61-45-34,13
90-75-98-73-88-69-78-45-34,10
90-86-71-100-77-69-78-45-34,10
90-75-98-73-65-61-80-49-38-34,10
90-75-98-73-88-69-49-38-34,10
90-86-71-100-77-69-49-38-34,10
90-86-65-74,22
90-69-78-59-74,19
90-75-98-73-65-74,17
90-69-49-38-43-59-74,14
90-75-83-106-81-73-65-74,13
90-86-65-61-80-49-38-43-59-74,11
90-86-65-61-45-40-47-78-59-74,11
90-75-98-73-88-69-78-59-74,11
90-86-71-100-77-69-78-59-74,11
90-69-78-45-40-47-67-86-65-74,10
90-86-65-74-70-66-62-55-95-128-107,12
90-75-83-106-87-107,12
90-75-83-91-130-107,12
90-75-98-79-87-107,12
90-86-71-79-87-107,12
90-69-78-59-74-70-66-62-55-95-128-107,10
90-86-65-74-70-66-62-55-95-122-118-124-128-107,10
90-75-98-73-65-74-70-66-62-55-95-128-107,9
90-75-98-79-108-91-130-107,9
90-86-71-100-83-106-87-107,9
102-77-86-65-61-45-17,16
102-77-69-78-45-17,16
102-77-69-49-38-17,15
102-98-73-65-61-45-17,15
102-77-86-65-74-41-36-17,13
102-98-73-65-74-41-36-17,13
102-77-86-65-74-70-37-32-36-17,12
102-98-73-65-74-70-37-32-36-17,12
102-77-86-65-61-80-49-38-17,12
102-98-73-88-69-78-45-17,12
102-77-69-49-44,6
102-77-86-65-61-45-40-44,5
102-77-69-78-45-40-44,5
102-77-86-65-61-80-49-44,5
102-98-73-65-61-45-40-44,5
102-98-73-65-61-80-49-44,5
102-98-73-88-69-49-44,5
102-77-86-65-74-41-36-40-44,4
102-98-73-65-74-41-36-40-44,4
102-77-86-65-74-70-37-32-36-40-44,4
102-77-69-84,1
102-77-86-65-61-80-84,1
102-98-73-65-61-80-84,1
102-98-73-88-69-84,1
102-77-86-65-61-45-40-47-84,1
102-77-69-78-45-40-47-84,1
102-77-69-49-38-43-80-84,1
102-83-106-81-100-77-69-84,1
102-98-79-108-85-77-69-84,1
102-83-106-81-73-65-61-80-84,1
102-77-92,5
102-98-73-88-92,4
102-77-86-65-61-80-67-92,3
102-77-69-78-59-63-88-92,3
102-98-79-108-85-77-92,3
102-83-106-81-100-77-92,3
102-98-73-65-61-80-67-92,3
102-83-106-81-73-88-92,3
102-77-86-65-61-45-40-47-67-92,2
102-77-69-49-38-43-59-63-88-92,2
102-83-112,2
102-98-79-108-112,1
102-77-86-71-79-108-112,1
102-98-73-88-75-83-112,1
102-77-86-71-100-83-112,1
102-83-91-130-89-108-112,1
102-83-106-87-132-93-112,1
102-98-79-87-132-93-112,1
102-77-86-65-61-80-67-75-83-112,1
102-77-69-78-59-63-88-75-83-112,1
102-83-91-111,3
102-83-106-87-132-111,2
102-98-79-108-91-111,2
102-98-79-87-132-111,2
102-77-86-65-74-70-66-62-55-95-128-132-111,2
102-98-73-65-74-70-66-62-55-95-128-132-111,2
102-77-86-71-79-108-91-111,2
102-98-73-88-75-83-91-111,2
102-77-86-71-100-83-91-111,2
102-77-86-71-79-87-132-111,2
102-83-106-87-107,16
102-83-91-130-107,16
102-98-79-87-107,16
102-77-86-65-74-70-66-62-55-95-128-107,12
102-98-73-65-74-70-66-62-55-95-128-107,12
102-98-79-108-91-130-107,12
102-77-86-71-79-87-107,12
102-83-106-87-126-122-118-124-128-107,12
102-83-91-130-126-122-118-124-128-107,11
102-98-79-87-126-122-118-124-128-107,11
102-98-94,6
102-83-106-81-94,4
102-77-86-71-94,4
102-77-69-78-59-63-71-94,3
102-83-91-130-89-81-94,3
102-77-69-78-59-63-88-75-98-94,2
102-77-86-65-61-80-67-75-98-94,2
102-77-86-71-100-83-106-81-94,2
102-98-73-88-75-83-106-81-94,2
102-83-106-81-73-88-75-98-94,2
102-77-86-65-61-45-34,15
102-77-69-78-45-34,15
102-77-69-49-38-34,15
102-98-73-65-61-45-34,15
102-77-86-65-61-80-49-38-34,12
102-98-73-88-69-78-45-34,12
102-98-73-65-61-80-49-38-34,12
102-98-73-88-69-49-38-34,12
102-83-106-81-73-65-61-45-34,11
102-83-106-81-100-77-86-65-61-45-34,9
102-77-86-65-74,19
102-98-73-65-74,18
102-77-69-78-59-74,16
102-83-106-81-73-65-74,14
102-98-73-88-69-78-59-74,12
102-77-69-49-38-43-59-74,12
102-83-106-81-100-77-86-65-74,11
102-98-79-108-85-77-86-65-74,11
102-83-91-130-89-81-73-65-74,9
102-77-86-65-61-80-49-38-43-59-74,9
102-83-106-87-126,15
102-83-91-130-126,15
102-98-79-87-126,15
102-98-79-108-91-130-126,11
102-77-86-71-79-87-126,11
102-77-86-71-100-83-106-87-126,8
102-98-73-88-75-83-106-87-126,8
102-77-86-71-79-108-91-130-126,8
102-77-86-71-100-83-91-130-126,8
102-98-73-88-75-83-91-130-126,8
110-85-77-86-65-61-45-17,14
110-85-77-69-78-45-17,14
110-106-81-73-65-61-45-17,14
110-85-77-69-49-38-17,14
110-85-98-73-65-61-45-17,14
110-85-77-86-65-74-41-36-17,12
110-106-81-73-65-74-41-36-17,12
110-85-98-73-65-74-41-36-17,12
110-85-77-86-65-74-70-37-32-36-17,11
110-106-81-73-65-74-70-37-32-36-17,11
110-85-77-69-49-44,5
110-85-77-86-65-61-45-40-44,4
110-85-77-69-78-45-40-44,4
110-85-77-86-65-61-80-49-44,4
110-106-81-73-65-61-45-40-44,4
110-106-81-100-77-69-49-44,4
110-85-98-73-65-61-45-40-44,4
110-106-81-73-65-61-80-49-44,4
110-106-81-73-88-69-49-44,4
110-85-98-73-65-61-80-49-44,4
110-85-77-69-84,3
110-85-77-86-65-61-80-84,2
110-106-81-100-77-69-84,2
110-106-81-73-65-61-80-84,2
110-106-81-73-88-69-84,2
110-85-98-73-65-61-80-84,2
110-85-98-73-88-69-84,2
110-106-81-100-77-86-65-61-80-84,1
110-106-87-126-97-57-64-68-72-76-61-80-84,1
110-91-130-126-97-57-64-68-72-76-61-80-84,1
110-85-77-92,7
110-106-81-100-77-92,6
110-106-81-73-88-92,6
110-85-98-73-88-92,6
110-85-77-86-65-61-80-67-92,4
110-85-77-69-78-59-63-88-92,4
110-106-81-73-65-61-80-67-92,4
110-85-98-73-65-61-80-67-92,4
110-106-87-126-97-57-64-68-72-76-63-88-92,4
110-91-130-126-97-57-64-68-72-76-63-88-92,4
