17748:0,0,4,2,8,9,9,6,12,4,11,8,12,5,10,5,12,6,10,3,6,9,12,8,6,5,7,8,10,6,6,12,7,3,15,5,11,4,11,8,7,6,13,6,8,5,16,13,9,3,11,4,6,6,7,4,5,4,10,5,10,2,9,4,0,0,0
917515:0,0,3,3,4,5,4,3,7,7,1,5,2,4,2,6,6,6,8,4,6,9,5,2,4,3,8,5,3,5,0,4,6,2,6,2,4,6,2,7,5,5,3,2,9,4,8,8,2,2,3,3,6,2,5,3,6,7,1,4,6,6,3,1,1,0,0
17421:0,0,2,0,2,4,3,1,2,1,3,0,1,0,4,4,0,1,1,1,1,2,1,0,2,2,2,1,1,1,2,2,1,2,3,1,2,2,0,0,0,1,2,1,3,0,3,1,2,3,3,2,3,4,7,1,2,3,2,1,2,1,1,0,0,0,0
917099:0,0,2,0,2,2,7,8,5,8,7,7,8,8,4,6,2,7,11,9,6,13,8,9,10,11,7,9,4,3,5,4,8,6,4,10,6,4,4,4,5,10,4,7,8,7,7,3,4,4,4,3,11,6,7,3,9,11,6,6,7,2,4,5,1,0,0
917520:0,0,3,4,9,8,10,5,11,7,6,8,9,6,8,11,2,6,6,11,4,10,8,10,2,8,11,12,11,12,3,9,7,4,7,8,8,7,13,14,10,7,6,8,10,7,8,15,6,10,8,13,7,8,6,7,9,10,5,9,16,10,3,2,0,0,0
17752:0,0,0,3,7,2,9,4,5,9,8,4,6,3,3,8,5,2,6,2,7,3,7,5,1,6,3,9,6,3,6,3,8,10,5,6,9,7,7,4,4,4,4,1,9,9,5,6,6,7,6,8,3,0,4,4,4,5,6,4,6,3,3,4,0,0,0
917522:0,0,3,4,11,10,18,13,11,15,10,12,15,11,10,15,13,8,8,8,10,8,12,8,10,14,12,12,19,17,13,16,16,14,11,10,10,18,11,15,13,10,13,9,11,18,8,13,12,10,11,17,12,14,10,8,8,14,6,16,12,12,17,8,0,0,0
917523:0,0,3,5,11,9,13,8,12,12,10,8,11,6,9,14,6,4,7,11,5,9,12,9,8,7,7,17,13,11,9,10,11,6,9,7,12,6,13,17,7,8,10,5,7,10,11,12,6,12,13,12,10,10,7,8,5,10,10,12,14,14,8,2,0,0,0
917012:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917525:0,0,5,4,11,14,7,14,8,14,13,13,9,15,15,3,10,16,10,12,6,14,17,10,15,10,20,14,18,19,24,12,13,19,11,10,9,12,13,10,12,14,15,17,7,11,8,16,10,14,13,8,19,15,19,12,10,14,14,10,6,11,12,6,1,0,0
917526:0,0,1,5,13,9,12,9,17,13,8,11,14,11,13,7,15,4,14,5,10,8,10,7,7,10,6,7,15,15,7,14,15,13,14,9,6,15,9,17,9,13,14,11,11,7,12,9,9,11,7,15,14,11,10,8,6,8,11,15,10,12,12,9,0,0,0
917527:0,0,0,2,7,9,5,14,9,10,10,9,6,8,7,4,13,3,5,8,6,7,10,7,4,8,8,6,15,16,6,5,10,4,8,7,10,8,8,10,7,7,10,10,4,7,12,9,7,5,4,10,6,7,8,6,9,7,4,7,8,10,9,8,1,0,0
917016:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917529:0,0,3,5,8,11,11,14,7,6,6,7,9,10,13,7,7,11,9,10,15,12,2,11,13,10,9,9,11,10,9,9,16,9,12,11,18,10,8,12,7,14,12,10,12,7,14,9,6,8,15,10,9,12,14,8,9,11,4,13,12,6,9,9,1,0,0
917530:0,0,0,1,1,9,4,11,10,11,7,12,5,6,3,4,8,5,6,6,4,6,10,7,3,7,7,4,17,9,6,6,5,5,4,6,12,7,6,6,6,5,5,8,8,5,9,8,7,3,2,7,4,4,4,4,6,6,8,4,4,8,6,7,1,0,0
917531:0,0,0,0,1,10,4,9,9,12,10,12,7,6,3,4,7,5,4,6,4,3,7,6,4,5,8,5,10,8,7,3,5,4,7,7,5,11,3,7,9,3,5,6,10,9,5,10,7,5,3,5,4,5,3,5,8,4,6,5,5,5,6,4,1,0,0
917020:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917021:0,0,1,3,6,3,7,7,10,4,7,7,7,4,2,2,4,2,4,1,4,5,3,4,7,12,4,5,5,6,4,5,7,5,3,2,3,3,8,0,8,6,4,2,7,4,6,1,2,9,4,3,4,3,7,1,4,5,5,5,3,2,1,0,0,1,0
917022:0,0,1,3,6,4,3,7,13,5,5,9,4,11,5,6,4,4,3,5,5,7,4,3,7,14,6,5,8,4,4,6,3,6,5,4,4,3,9,1,7,7,6,3,8,5,7,3,2,10,9,5,4,3,6,3,3,11,6,10,5,5,2,2,2,2,1
17439:0,0,2,8,8,11,5,16,10,11,5,9,14,9,6,14,11,13,11,15,16,17,8,15,17,8,13,17,15,19,17,17,5,9,15,11,11,9,15,16,8,10,13,14,5,12,9,9,9,12,11,12,15,12,13,13,16,14,5,12,10,12,13,1,0,0,0
917024:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917025:0,0,1,0,2,2,2,1,0,2,1,2,1,4,1,0,1,2,2,1,2,1,0,1,1,2,1,1,0,3,1,2,2,4,3,1,1,2,2,0,0,1,4,1,0,0,1,1,1,3,2,1,2,1,0,0,1,1,1,5,0,2,0,0,0,0,0
17443:0,0,1,2,7,6,6,6,7,7,8,12,6,10,15,10,5,4,5,6,6,7,6,3,12,2,7,10,5,9,4,3,11,13,9,9,5,16,4,6,8,5,10,6,11,8,4,7,9,7,4,6,5,8,10,5,11,2,8,7,2,7,8,2,0,0,0
917541:0,0,6,4,1,10,2,7,4,5,7,4,4,5,3,5,4,4,5,3,4,4,2,3,5,5,8,8,8,1,4,5,4,3,7,6,6,6,6,5,2,3,2,4,4,7,7,4,8,5,9,7,4,4,8,1,5,2,9,4,7,3,0,0,0,0,0
