17748:0.0,0.0,11.9945440945,11.9945440945,11.9945440945,0.0,95.956352756,83.9618086615,47.978176378,47.978176378,59.9727204725,11.9945440945,47.978176378,0.0,59.9727204725,23.989088189,35.9836322835,95.956352756,35.9836322835,0.0,35.9836322835,23.989088189,0.0,23.989088189,11.9945440945,0.0,83.9618086615,35.9836322835,59.9727204725,35.9836322835,47.978176378,0.0,11.9945440945,0.0,35.9836322835,71.967264567,107.950896851,23.989088189,35.9836322835,11.9945440945,23.989088189,0.0,11.9945440945,0.0,59.9727204725,23.989088189,23.989088189,47.978176378,11.9945440945,11.9945440945,0.0,0.0,23.989088189,0.0,23.989088189,11.9945440945,11.9945440945,35.9836322835,35.9836322835,0.0,11.9945440945,11.9945440945,11.9945440945,0.0,0.0,0.0,0.0
917515:0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,65.0085977641,13.0017195528,13.0017195528,39.0051586585,39.0051586585,13.0017195528,13.0017195528,39.0051586585,0.0,26.0034391056,0.0,0.0,0.0,0.0,39.0051586585,0.0,0.0,26.0034391056,78.0103173169,26.0034391056,39.0051586585,26.0034391056,26.0034391056,13.0017195528,26.0034391056,0.0,13.0017195528,0.0,0.0,13.0017195528,13.0017195528,0.0,13.0017195528,13.0017195528,26.0034391056,65.0085977641,39.0051586585,39.0051586585,13.0017195528,0.0,13.0017195528,13.0017195528,13.0017195528,13.0017195528,13.0017195528,13.0017195528,0.0,0.0,0.0,0.0,26.0034391056,0.0,13.0017195528,13.0017195528,26.0034391056,0.0,0.0,0.0,0.0
17421:0.0,0.0,13.8473598489,41.5420795468,0.0,13.8473598489,13.8473598489,27.6947196979,0.0,0.0,0.0,0.0,0.0,55.3894393958,13.8473598489,0.0,41.5420795468,0.0,69.2367992447,27.6947196979,27.6947196979,0.0,27.6947196979,13.8473598489,0.0,0.0,0.0,13.8473598489,13.8473598489,27.6947196979,0.0,0.0,0.0,0.0,13.8473598489,27.6947196979,27.6947196979,69.2367992447,13.8473598489,0.0,13.8473598489,0.0,0.0,0.0,13.8473598489,41.5420795468,13.8473598489,27.6947196979,27.6947196979,0.0,13.8473598489,55.3894393958,41.5420795468,0.0,27.6947196979,27.6947196979,0.0,0.0,0.0,0.0,0.0,0.0,27.6947196979,0.0,0.0,0.0,0.0
917099:0.0,0.0,13.4112225309,0.0,13.4112225309,13.4112225309,0.0,13.4112225309,13.4112225309,13.4112225309,80.4673351852,134.112225309,80.4673351852,53.6448901234,26.8224450617,53.6448901234,0.0,0.0,0.0,0.0,40.2336675926,13.4112225309,53.6448901234,67.0561126543,80.4673351852,53.6448901234,40.2336675926,40.2336675926,40.2336675926,0.0,0.0,0.0,0.0,0.0,0.0,93.878557716,53.6448901234,120.701002778,80.4673351852,120.701002778,53.6448901234,13.4112225309,13.4112225309,0.0,13.4112225309,13.4112225309,40.2336675926,26.8224450617,53.6448901234,93.878557716,93.878557716,40.2336675926,67.0561126543,53.6448901234,26.8224450617,0.0,0.0,0.0,0.0,13.4112225309,0.0,53.6448901234,93.878557716,107.289780247,53.6448901234,13.4112225309,0.0
917520:0.0,0.0,15.6166764579,78.0833822893,78.0833822893,46.8500293736,31.2333529157,0.0,0.0,46.8500293736,171.783441036,15.6166764579,15.6166764579,15.6166764579,15.6166764579,31.2333529157,15.6166764579,31.2333529157,46.8500293736,15.6166764579,46.8500293736,0.0,78.0833822893,46.8500293736,0.0,62.4667058314,109.316735205,78.0833822893,15.6166764579,31.2333529157,15.6166764579,62.4667058314,31.2333529157,46.8500293736,31.2333529157,31.2333529157,31.2333529157,0.0,31.2333529157,15.6166764579,15.6166764579,46.8500293736,15.6166764579,0.0,62.4667058314,15.6166764579,46.8500293736,46.8500293736,46.8500293736,46.8500293736,15.6166764579,15.6166764579,15.6166764579,46.8500293736,15.6166764579,15.6166764579,46.8500293736,78.0833822893,15.6166764579,15.6166764579,31.2333529157,31.2333529157,0.0,0.0,0.0,0.0,0.0
17752:0.0,0.0,0.0,0.0,17.1623543325,0.0,0.0,0.0,42.9058858313,17.1623543325,25.7435314988,8.58117716626,0.0,0.0,8.58117716626,25.7435314988,8.58117716626,25.7435314988,0.0,0.0,34.324708665,25.7435314988,8.58117716626,8.58117716626,17.1623543325,8.58117716626,25.7435314988,17.1623543325,25.7435314988,17.1623543325,8.58117716626,8.58117716626,25.7435314988,34.324708665,25.7435314988,0.0,17.1623543325,0.0,42.9058858313,25.7435314988,17.1623543325,0.0,0.0,0.0,34.324708665,17.1623543325,17.1623543325,0.0,8.58117716626,17.1623543325,25.7435314988,8.58117716626,8.58117716626,0.0,25.7435314988,0.0,34.324708665,25.7435314988,25.7435314988,0.0,8.58117716626,0.0,17.1623543325,8.58117716626,0.0,0.0,0.0
917522:0.0,0.0,19.4905806955,19.4905806955,19.4905806955,58.4717420864,97.4529034773,233.886968346,116.943484173,77.9623227818,116.943484173,116.943484173,19.4905806955,38.9811613909,0.0,38.9811613909,116.943484173,116.943484173,116.943484173,155.924645564,58.4717420864,77.9623227818,38.9811613909,19.4905806955,19.4905806955,97.4529034773,116.943484173,253.377549041,194.905806955,77.9623227818,58.4717420864,19.4905806955,38.9811613909,19.4905806955,19.4905806955,116.943484173,97.4529034773,77.9623227818,77.9623227818,58.4717420864,97.4529034773,19.4905806955,116.943484173,58.4717420864,58.4717420864,175.415226259,136.434064868,194.905806955,58.4717420864,77.9623227818,0.0,19.4905806955,58.4717420864,77.9623227818,175.415226259,136.434064868,97.4529034773,97.4529034773,38.9811613909,38.9811613909,19.4905806955,58.4717420864,58.4717420864,0.0,0.0,0.0,0.0
917523:0.0,0.0,0.0,17.7062317586,17.7062317586,17.7062317586,0.0,70.8249270342,159.356085827,141.649854068,17.7062317586,17.7062317586,35.4124635171,17.7062317586,0.0,0.0,0.0,35.4124635171,35.4124635171,17.7062317586,53.1186952757,0.0,17.7062317586,0.0,0.0,17.7062317586,17.7062317586,70.8249270342,88.5311587928,0.0,0.0,17.7062317586,35.4124635171,17.7062317586,17.7062317586,17.7062317586,35.4124635171,17.7062317586,0.0,53.1186952757,35.4124635171,17.7062317586,53.1186952757,35.4124635171,0.0,0.0,141.649854068,106.237390551,0.0,35.4124635171,0.0,17.7062317586,0.0,0.0,0.0,53.1186952757,53.1186952757,88.5311587928,53.1186952757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917012:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917525:0.0,0.0,0.0,26.4065932003,118.829669401,79.2197796009,66.0164830008,39.6098898005,0.0,26.4065932003,0.0,13.2032966002,0.0,92.4230762011,79.2197796009,39.6098898005,52.8131864006,52.8131864006,13.2032966002,13.2032966002,52.8131864006,39.6098898005,0.0,39.6098898005,52.8131864006,92.4230762011,92.4230762011,79.2197796009,66.0164830008,0.0,26.4065932003,0.0,13.2032966002,26.4065932003,13.2032966002,26.4065932003,79.2197796009,26.4065932003,132.032966002,79.2197796009,26.4065932003,26.4065932003,39.6098898005,52.8131864006,66.0164830008,26.4065932003,52.8131864006,79.2197796009,145.236262602,158.439559202,66.0164830008,39.6098898005,39.6098898005,39.6098898005,39.6098898005,13.2032966002,39.6098898005,26.4065932003,92.4230762011,66.0164830008,79.2197796009,26.4065932003,13.2032966002,13.2032966002,0.0,0.0,0.0
