16938,917211,9
16935,916938,9
17240,917024,9
917242,916935,9
16938,17173,9
16935,917302,9
917239,917113,9
917238,917238,9
17144,940310,6
17144,940310,6
917239,940310,6
17110,917413,6
16938,917421,6
17144,17331,6
917108,17526,6
917332,917531,6
16938,917717,7
16938,17897,7
917111,917717,7
917025,917900,7
17211,917710,7
16938,917716,7
17170,17712,7
17243,17713,7
16938,916931,8
17144,917020,8
917238,917016,8
17173,917016,8
17144,17231,8
17211,17162,8
17059,917233,8
917109,917103,8
17238,917430,13
17171,17435,13
17244,917324,13
917242,17327,13
17238,17325,13
17242,917546,13
917242,917324,13
17221,917433,13
917035,17236,13
17167,917436,13
16938,17894,7
17211,17894,7
917243,17894,7
917243,17894,7
17211,17628,7
17211,17520,7
17167,17628,7
917155,17626,7
16938,916927,19
16935,917183,19
917112,917012,19
917155,917183,19
17211,17323,19
17144,917184,19
17172,917428,19
17155,17102,19
17144,17778,18
17144,17541,18
917109,17892,18
917025,17778,18
17144,917747,18
16935,17655,18
17244,17472,18
17243,917519,18
17287,916935,9
40310,917211,9
917592,916935,9
917530,916938,9
40310,17238,9
17287,17086,9
17515,917109,9
17331,17062,9
17287,917413,10
40310,940310,10
17421,940311,10
17336,917413,10
40310,17330,10
40311,917515,10
917441,917592,10
17515,917438,10
40310,917900,23
40311,17897,23
917531,17989,23
917440,917717,23
40310,17898,23
40310,17712,23
17530,17714,23
17531,917606,23
40311,917016,30
40310,917016,30
917442,917020,30
17336,917020,30
40311,917105,30
17287,17106,30
917531,917101,30
917531,917165,30
17330,17236,28
17334,917328,28
17330,917525,28
17333,17236,28
17421,917546,28
917531,917436,28
17532,917546,28
17333,917328,28
17592,17236,28
917437,917433,28
40311,17894,25
40311,17894,25
17421,17894,25
17526,17894,25
17287,17520,25
17287,17707,25
17592,917522,25
17376,17607,25
40311,916927,27
40310,917012,27
917526,917012,27
17336,917012,27
17287,917429,27
40311,917157,27
17331,917184,27
17333,17355,27
40311,17892,21
40310,17917,21
17531,17541,21
917421,17541,21
17287,17891,21
40311,917752,21
917526,17431,21
917526,17472,21
917989,917085,7
917989,917024,7
17713,917024,7
917828,916938,7
917989,917242,7
917989,17243,7
17823,917109,7
917898,17172,7
917989,917413,28
917897,940311,28
17602,940310,28
17714,917413,28
17717,917526,28
917897,917437,28
17861,917515,28
917606,917442,28
917989,17989,8
917989,17989,8
917824,917717,8
17713,917717,8
917897,917825,8
917897,917827,8
917715,17899,8
917823,917898,8
917897,916931,33
917897,916931,33
917896,916931,33
17602,917020,33
17900,917022,33
917897,917233,33
917709,17018,33
17825,17235,33
917824,17329,24
17899,17435,24
917714,917436,24
17606,17327,24
917827,17236,24
917712,917525,24
17602,917436,24
917714,917328,24
17715,917328,24
17715,17435,24
917989,17894,29
917897,17894,29
17716,17894,29
17715,17894,29
17900,17522,29
917989,17754,29
917716,17522,29
17711,917520,29
917897,17069,25
17717,916927,25
17605,916927,25
917823,917012,25
917897,17322,25
17900,917429,25
17826,17232,25
917711,17355,25
17900,17892,21
17900,17654,21
917828,17654,21
17861,17917,21
17717,917747,21
917989,17780,21
17896,17472,21
917825,917749,21
16931,916938,11
16931,916938,11
17055,917211,11
917233,917085,11
16931,917332,11
16931,17062,11
917235,917155,11
17021,17173,11
16931,917413,22
16931,917413,22
917021,940311,22
17231,940311,22
16931,917526,22
16931,917421,22
917105,17526,22
917103,917527,22
16931,917900,23
16931,17989,23
17162,17897,23
917233,917717,23
16931,917825,23
16931,917826,23
17018,17823,23
917231,17826,23
16931,917020,11
16931,916931,11
17234,916931,11
917021,917020,11
16931,17055,11
16931,917161,11
917021,17021,11
917017,17017,11
17055,917433,23
917021,17236,23
17162,917328,23
917161,17325,23
917017,17329,23
917018,17435,23
17163,17236,23
17234,17325,23
917101,917324,23
17017,917328,23
16931,17894,22
16931,17894,22
917231,17894,22
17164,17894,22
16931,17599,22
16931,917893,22
17022,17751,22
17234,17751,22
16931,17354,28
16931,917183,28
17018,917012,28
917105,917183,28
16931,17159,28
16931,917184,28
17106,17355,28
917165,17049,28
16931,17541,22
16931,17541,22
17106,17654,22
17162,17778,22
16931,917655,22
16931,917749,22
917161,17748,22
917161,17621,22
17329,917169,11
17329,17086,11
917433,17035,11
17325,917302,11
917433,17244,11
917546,917086,11
917436,917332,11
917433,917109,11
917433,917243,11
17435,17110,11
917432,917515,22
917546,917438,22
917525,917441,22
17325,17336,22
17329,917527,22
917433,917440,22
17236,17334,22
917433,17330,22
17325,917527,22
917433,917438,22
17236,17896,22
17325,917825,22
17236,17602,22
917525,917861,22
17329,917714,22
17435,917827,22
917436,17718,22
917328,917710,22
17236,17899,22
917433,917601,22
917328,917233,23
917432,917237,23
917430,917105,23
17329,17234,23
17236,917022,23
917525,917021,23
17236,17106,23
917546,917017,23
917546,917103,23
17325,917103,23
917432,917434,10
17326,17236,10
917432,917436,10
17326,17326,10
917430,917430,10
917433,917434,10
17329,17327,10
917436,17325,10
917434,17236,10
917430,917328,10
917430,17628,22
17435,17599,22
17329,917522,22
917324,917890,22
17236,17625,22
917324,17628,22
917432,917895,22
17327,917754,22
917432,17754,22
17327,17523,22
917430,917428,28
917433,917545,28
17326,917428,28
17435,917471,28
917434,17102,28
917434,17160,28
917525,17158,28
17329,17102,28
17325,917100,28
917432,17355,28
917436,17543,25
917434,917544,25
917434,17620,25
917430,917543,25
917430,917749,25
917432,17752,25
917525,17752,25
17325,17620,25
917328,17621,25
917328,917752,25
917892,917024,14
917892,917211,14
17520,917211,14
917520,917085,14
917892,17302,14
917892,17114,14
917627,17110,14
17607,17243,14
917892,917413,23
917892,940310,23
17895,940311,23
917754,940311,23
917892,17439,23
917892,17331,23
17628,917527,23
17754,17532,23
917892,17989,22
917892,917900,22
17625,917717,22
17625,17989,22
917892,17606,22
917892,917861,22
17628,17708,22
917706,917824,22
917892,917020,29
917892,917016,29
17890,917016,29
917627,916931,29
917892,17235,29
917892,917161,29
17628,17106,29
17624,917105,29
17524,917525,14
917520,917525,14
17754,917324,14
917893,917328,14
17524,17326,14
917893,17236,14
17522,917324,14
17522,17236,14
917754,17329,14
17754,917430,14
917892,17894,11
917892,17894,11
917522,17894,11
17890,17894,11
917892,17520,11
917892,17528,11
17754,17751,11
17522,917753,11
917892,17354,25
917892,917012,25
917520,17354,25
17600,916927,25
917892,17158,25
917892,17158,25
917520,917429,25
917523,17158,25
917892,17541,29
917892,17892,29
917893,17654,29
917751,17181,29
917892,17620,29
917892,917891,29
917751,917752,29
917523,917891,29
917097,916935,7
16927,916935,7
917157,917024,7
917471,916938,7
917097,17035,7
16927,917239,7
917471,917241,7
17049,17240,7
17183,940310,24
16927,940310,24
917471,940311,24
917099,940311,24
917069,17330,24
917469,17443,24
17355,17336,24
917157,917592,24
917097,17989,25
917469,917717,25
917428,917900,25
917429,17989,25
917097,17606,25
917069,917824,25
17049,917604,25
17158,17716,25
917469,917016,29
917097,917020,29
17049,917016,29
917471,917020,29
917097,917107,29
917069,917107,29
917320,917235,29
17014,17166,29
917014,17327,21
17159,17236,21
17322,917324,21
17184,17435,21
17159,917436,21
917428,917324,21
17321,17325,21
917320,17236,21
17159,917546,21
17323,917546,21
917069,17894,24
917469,17894,24
17102,17894,24
917428,17894,24
17183,917520,24
917097,17754,24
917429,17520,24
17159,17522,24
917069,917183,11
16927,917183,11
17159,17354,11
917184,917012,11
917469,917320,11
917069,17049,11
17102,17102,11
17355,17102,11
917097,17654,16
16927,17541,16
17159,17654,16
917429,17917,16
917069,17472,16
917069,17519,16
17322,917747,16
17014,917891,16
917778,916938,13
917917,917085,13
17543,916935,13
17655,916935,13
917541,917332,13
917541,917169,13
917748,917242,13
917519,17025,13
917541,940310,19
917917,940311,19
917519,917413,19
17544,940310,19
917778,917592,19
917778,917441,19
17891,17530,19
917747,17376,19
917778,17989,19
917541,917900,19
917543,917717,19
917748,17989,19
917778,917709,19
917778,17896,19
17752,17714,19
17544,17710,19
917541,917020,23
917778,917020,23
917780,917020,23
917748,917020,23
917917,917161,23
917917,917017,23
917472,917231,23
17622,917018,23
17780,917525,17
