17718:0,0,1,2,3,3,1,0,2,0,3,3,3,1,1,2,2,3,3,3,1,2,1,3,0,0,3,1,1,1,3,3,1,1,4,1,4,3,2,4,0,0,2,2,3,2,3,4,4,5,2,3,1,1,2,2,3,3,1,3,2,6,3,0,0,0,0
917014:0,0,2,2,7,5,5,10,6,4,8,6,4,7,4,8,7,4,6,6,8,8,5,3,4,9,4,7,6,6,10,9,5,8,7,2,5,13,9,5,6,8,10,8,8,9,8,6,4,2,5,12,6,8,6,7,8,8,3,6,5,6,2,5,6,1,0
17543:0,0,2,1,2,3,3,6,3,2,3,5,3,3,8,3,3,5,4,0,4,4,4,3,4,6,2,2,6,2,4,5,0,4,1,4,4,4,3,5,3,4,4,6,3,6,3,1,5,6,5,2,7,3,3,4,1,4,3,3,4,1,1,1,1,0,0
17544:0,0,4,5,2,6,10,0,3,3,2,10,5,2,8,5,4,3,4,2,2,7,8,3,4,5,2,3,12,8,1,3,9,3,4,5,4,2,6,6,3,6,5,4,5,4,1,2,5,3,6,6,6,3,11,2,7,5,4,3,5,4,2,1,0,0,0
917751:0,0,7,8,15,15,13,8,12,9,12,9,15,11,15,7,15,14,4,10,14,10,11,12,12,5,9,9,8,16,14,9,10,8,16,12,6,6,7,9,12,11,9,7,12,8,8,5,11,7,10,9,9,7,9,8,12,4,12,10,10,7,8,0,0,0,0
17035:0,0,1,2,1,3,2,1,1,3,2,0,4,2,2,0,0,1,1,1,3,3,2,4,3,2,2,1,1,0,0,1,1,3,2,4,1,5,3,1,1,2,0,0,1,1,0,0,2,0,0,1,5,4,2,4,3,1,1,4,1,3,2,0,0,0,0
917469:0,0,0,0,0,0,2,0,1,0,0,1,1,1,3,0,2,0,2,2,0,0,1,0,3,0,0,0,1,1,2,0,3,1,0,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,1,0,2,1,3,1,0,2,1,1,1,2,0,0,0,0,0
917655:0,1,1,4,3,4,1,3,3,4,4,2,0,4,6,6,2,6,4,4,4,3,5,4,1,3,5,12,5,2,2,4,2,3,4,4,1,7,4,7,8,2,1,5,6,3,4,2,5,5,5,5,4,7,5,4,4,7,4,4,5,5,0,1,0,0,0
17049:0,0,5,6,11,9,10,7,9,5,7,3,7,4,7,12,7,5,9,3,11,7,8,7,5,3,10,5,6,9,5,7,8,11,10,2,7,8,12,4,8,4,12,7,4,6,14,5,9,7,4,10,7,10,6,7,7,6,6,11,5,5,2,2,1,1,0
17519:0,0,1,1,2,5,4,5,1,1,4,4,7,4,4,4,2,4,3,0,7,3,5,5,6,2,4,4,3,2,3,1,2,2,1,4,2,1,2,5,4,2,6,5,4,4,3,1,6,6,3,4,4,4,2,4,2,6,3,2,4,1,3,2,1,0,0
917018:0,0,3,8,5,3,12,13,9,8,6,8,11,14,6,8,10,11,9,12,14,13,8,9,13,12,11,11,8,8,18,12,11,10,16,10,8,9,10,9,10,11,7,16,9,11,8,5,13,11,11,13,6,13,7,14,8,7,5,4,12,16,9,9,6,2,0
17055:0,0,10,10,10,7,5,23,20,8,8,10,10,14,11,13,15,7,5,16,17,16,13,14,8,13,18,10,11,8,13,17,13,19,15,18,9,11,13,7,19,14,8,13,13,16,9,9,11,19,16,9,14,19,13,19,11,17,4,9,10,17,7,0,1,0,0
17520:0,0,0,1,9,2,4,2,1,1,3,4,2,4,1,3,3,4,1,2,2,3,5,3,2,2,2,1,8,2,1,2,2,4,5,3,4,2,3,3,2,0,3,3,0,4,4,1,1,5,4,5,3,3,2,2,2,4,5,3,1,2,0,3,1,0,0
17435:0,0,5,17,15,11,15,17,12,30,16,18,20,14,16,16,19,12,19,18,12,24,18,10,14,15,16,17,11,7,19,21,14,25,18,14,14,21,14,13,15,10,21,14,16,23,15,14,19,21,18,18,23,10,25,19,17,15,21,14,15,19,9,5,0,0,0
917155:0,0,0,0,3,0,1,0,3,2,0,3,2,1,3,3,1,0,4,2,0,3,1,1,1,3,2,1,0,0,0,0,3,0,1,1,2,0,2,0,3,3,2,0,2,2,2,2,0,1,0,2,4,0,5,1,1,3,5,1,2,0,0,1,3,0,0
917157:0,0,0,6,16,7,16,10,10,11,8,10,7,18,11,10,9,8,15,11,12,7,9,9,19,11,21,11,17,12,16,14,12,12,8,7,12,14,17,13,13,16,12,9,10,16,17,16,10,15,16,8,12,12,12,13,12,8,14,15,14,8,9,15,7,0,0
17062:0,0,0,3,2,1,1,5,8,2,3,5,3,4,3,4,2,5,4,2,1,5,5,0,3,1,3,1,6,1,2,2,2,3,2,2,8,3,4,3,3,1,4,1,1,2,2,2,1,2,4,2,2,2,2,5,4,3,1,1,5,5,1,1,0,0,0
917105:0,0,1,0,2,1,1,4,1,3,1,4,3,2,0,5,2,6,2,7,0,1,0,3,0,0,5,2,2,1,8,0,4,3,3,4,1,1,2,1,3,3,5,4,3,0,1,0,4,6,4,3,2,2,5,2,6,2,0,0,3,5,1,1,0,0,0
917161:0,0,4,3,3,12,7,15,14,12,7,12,11,6,6,11,16,17,12,12,13,10,10,11,9,7,12,12,9,11,5,9,7,11,11,8,7,6,11,8,8,8,14,10,14,8,12,16,8,11,10,14,5,9,10,11,11,5,8,7,10,16,12,17,6,0,0
917165:0,0,2,1,6,6,6,7,7,6,5,3,8,8,9,8,7,3,7,11,7,7,5,8,9,8,16,7,2,7,9,3,7,6,6,11,7,7,10,4,6,4,10,8,8,11,5,4,12,8,6,10,8,11,4,9,9,8,10,4,5,8,9,3,2,1,0
17181:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917169:0,0,1,1,5,3,3,1,5,7,3,2,6,3,3,3,7,4,5,4,3,4,4,1,5,3,4,3,4,4,6,7,5,5,3,2,5,4,6,1,1,3,6,3,3,4,6,4,2,6,4,2,2,5,9,5,4,5,3,2,1,4,5,1,0,0,0
917619:0,0,3,3,7,3,4,6,5,9,9,7,7,11,8,9,8,3,3,4,7,4,9,10,5,7,4,11,9,7,8,10,7,8,10,5,3,4,5,6,10,4,7,6,9,4,1,8,7,3,5,6,8,10,7,3,8,9,8,5,3,8,5,5,0,0,0
17592:0,0,1,4,4,10,9,1,7,3,5,11,7,8,3,13,7,5,11,6,9,9,4,8,3,6,9,10,8,9,8,4,8,10,6,6,6,15,10,9,11,7,6,8,5,10,8,8,9,2,16,5,8,6,6,8,9,8,10,11,7,5,5,3,2,1,0
17524:0,0,2,5,9,9,7,12,8,8,11,13,3,12,8,16,9,10,15,7,4,4,15,11,9,5,14,3,8,12,11,10,11,11,15,13,8,9,8,9,7,9,14,13,9,14,10,8,10,10,8,9,13,13,9,15,11,8,12,9,7,9,9,2,1,0,0
917748:0,0,1,2,4,3,6,9,3,4,5,4,3,5,5,7,7,4,1,5,10,6,4,7,5,3,4,1,7,9,5,2,4,4,4,5,0,3,5,6,2,1,3,3,7,5,2,6,5,4,3,5,3,3,3,4,3,2,6,5,2,3,1,0,0,0,0
16927:0,0,4,1,2,1,3,5,2,2,1,0,2,2,2,5,0,3,1,2,5,5,1,2,1,2,2,2,0,2,2,1,8,5,3,4,1,5,4,5,1,2,2,2,1,0,6,2,5,5,2,2,3,2,3,2,3,2,5,1,2,5,0,0,0,0,0
17754:0,0,0,5,18,16,11,15,5,7,6,7,12,12,14,15,12,4,5,12,16,6,12,16,8,8,17,5,12,3,18,13,10,9,17,6,13,9,12,12,13,13,6,10,9,8,12,18,8,14,7,20,10,9,4,12,12,11,10,19,9,10,7,5,1,1,0
17354:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17086:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
