17035:0,0,1,3,0,1,1,0,2,0,1,3,3,2,5,3,1,2,1,2,1,4,1,2,3,1,3,0,2,2,2,5,0,0,0,1,2,0,3,0,2,2,3,1,4,2,1,1,1,1,2,2,2,3,2,4,4,2,1,3,0,2,0,0,0,0
917469:0,0,0,1,0,0,1,0,1,1,2,2,2,1,1,1,0,0,0,2,2,1,1,1,0,3,1,0,1,2,0,0,2,1,0,1,0,1,1,1,0,0,3,0,1,0,1,0,1,1,2,3,1,1,1,1,0,1,2,1,0,2,0,0,0,0
917655:0,0,2,2,2,2,3,1,1,3,1,5,5,3,3,3,2,3,6,9,5,5,6,7,1,6,1,6,6,1,3,5,8,6,5,4,6,4,7,6,2,4,4,2,6,4,4,6,6,1,4,8,7,2,9,7,6,10,7,4,2,3,1,0,0,0
17049:0,0,3,7,10,7,8,7,9,11,5,5,7,11,8,6,7,8,6,11,8,8,7,9,9,7,13,5,4,10,17,5,10,7,7,5,5,11,6,10,8,7,9,13,10,6,12,9,10,8,5,9,12,10,8,9,12,7,6,8,9,7,5,0,0,0
17519:0,0,0,3,0,4,3,3,2,4,1,3,5,4,4,4,5,1,1,5,2,6,4,8,4,5,3,3,3,3,5,5,4,1,1,3,6,5,6,4,4,2,6,4,7,2,3,6,3,4,4,3,4,4,2,3,3,4,1,3,5,3,2,2,0,0
917018:0,0,1,7,7,11,8,8,8,13,15,12,9,8,9,8,6,14,9,11,10,14,5,6,11,9,12,10,12,11,6,12,6,13,9,12,13,10,9,10,8,16,15,14,9,14,11,7,13,7,12,13,5,10,10,15,12,17,15,12,13,10,6,3,3,1
17055:0,0,14,15,12,9,9,18,13,13,15,15,7,15,7,12,10,18,12,19,9,18,7,12,9,10,12,18,13,13,4,16,11,18,16,17,9,19,11,17,7,19,12,9,15,12,12,9,14,13,10,17,11,13,10,15,14,18,8,16,15,14,5,0,0,0
17520:0,0,0,1,4,2,8,6,3,3,0,4,2,1,4,8,1,0,2,5,5,1,4,2,5,0,1,1,3,2,5,0,3,3,4,8,1,1,0,2,3,0,2,1,3,4,4,1,1,4,2,0,1,3,2,4,1,3,4,7,1,1,3,5,0,0
17435:0,0,7,19,12,12,30,18,13,11,15,17,18,17,16,22,17,14,20,18,19,20,14,14,25,19,16,16,21,11,14,11,15,25,13,13,17,14,15,25,19,14,20,13,17,21,18,5,22,16,16,9,18,19,24,21,19,23,21,13,15,18,8,6,1,0
917155:0,0,0,1,1,1,1,0,1,1,2,5,3,2,2,4,2,1,4,1,0,0,0,0,2,1,0,1,3,2,2,1,0,0,3,2,0,1,4,1,0,1,3,0,4,2,3,0,3,1,0,3,1,4,6,0,1,1,3,5,3,1,2,1,2,0
917157:0,0,5,5,12,10,13,13,12,7,11,11,17,10,13,13,9,14,15,13,9,6,9,9,15,9,11,12,17,11,20,14,14,14,12,11,12,11,13,11,14,10,17,8,12,12,8,15,15,10,16,13,11,8,13,11,12,8,15,11,15,13,6,9,3,0
17062:0,0,0,4,0,1,3,5,2,2,3,4,3,3,3,1,3,3,3,1,6,3,2,0,2,5,1,4,2,5,1,4,3,0,3,5,2,1,4,2,3,1,4,2,3,2,2,4,4,2,4,2,6,4,5,1,3,3,2,3,5,3,2,0,0,0
917105:0,0,1,4,3,2,2,3,2,3,3,3,4,3,1,3,2,6,2,4,3,3,2,3,1,0,0,2,2,3,2,4,2,2,1,3,0,1,5,2,4,4,3,3,4,3,3,2,2,4,5,3,1,3,0,5,2,0,5,0,2,4,3,1,0,0
917161:0,0,0,4,5,9,5,8,12,12,11,8,5,8,4,11,15,12,12,10,16,9,4,10,14,11,8,11,12,8,12,9,6,17,13,10,4,6,15,18,13,12,20,9,15,11,13,7,11,11,10,10,7,14,15,12,9,10,11,12,6,13,15,8,2,0
917165:0,0,1,3,8,3,6,13,9,5,6,4,4,8,11,5,9,7,9,8,6,4,8,7,4,8,9,3,7,10,11,9,3,12,11,8,7,2,8,11,4,5,13,5,6,5,7,7,5,6,9,7,10,13,9,7,12,6,13,6,6,8,4,9,2,0
17181:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917169:0,0,0,1,6,6,1,1,5,5,2,4,9,2,2,3,2,10,1,5,2,2,3,5,7,2,8,7,3,1,7,3,4,6,5,7,2,3,3,2,2,5,2,6,3,1,4,7,5,5,4,7,1,7,6,7,4,3,4,8,1,2,2,1,1,0
917619:0,0,1,1,1,4,6,8,7,5,6,8,8,8,5,8,9,5,4,9,2,9,4,6,3,3,5,9,6,7,7,4,6,3,5,7,3,7,6,6,10,9,6,8,5,6,3,5,7,8,10,7,4,6,8,8,3,7,4,8,4,10,6,2,0,0
17592:0,0,0,4,5,7,8,6,9,3,6,7,6,7,5,4,7,7,15,6,7,3,5,9,10,7,3,7,10,13,3,7,11,8,9,4,11,8,9,9,6,12,6,10,7,9,5,9,9,3,10,11,6,4,5,7,11,12,11,5,6,9,6,5,2,0
17524:0,0,3,6,9,9,13,8,7,5,7,12,11,10,6,14,13,14,8,12,12,7,6,12,10,15,10,8,12,13,11,3,8,12,10,4,12,11,7,12,11,11,11,14,5,10,8,9,13,16,5,12,6,18,16,12,9,11,8,12,9,12,4,5,1,0
917748:0,0,2,1,5,6,8,7,5,7,7,4,1,3,4,4,6,1,5,5,5,5,6,5,4,4,6,6,4,2,6,4,6,5,5,4,3,7,3,5,2,4,1,4,2,3,3,4,6,3,5,4,7,9,6,5,5,5,4,9,5,4,4,0,0,0
16927:0,0,3,6,2,3,3,3,2,4,4,2,5,5,0,1,3,1,2,2,5,3,1,4,1,2,4,3,0,1,3,5,4,3,5,1,3,3,3,1,1,1,5,5,3,1,5,1,6,1,1,2,3,4,1,4,5,3,3,4,5,0,0,0,0,0
17754:0,0,1,8,7,14,10,15,15,12,15,14,13,12,15,16,15,5,18,7,9,16,17,12,12,12,16,11,12,13,15,15,12,11,12,5,10,16,12,10,9,17,15,16,12,12,14,16,9,14,8,17,10,10,10,14,9,14,12,14,11,16,11,4,1,0
17354:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17086:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17599:0,0,0,1,9,5,6,4,8,5,5,8,6,8,7,7,7,6,7,8,12,11,7,7,8,4,5,5,9,9,5,4,5,2,7,3,11,9,5,7,3,9,12,6,12,4,5,5,5,11,8,9,11,9,8,3,5,6,4,6,5,8,5,4,0,0
