16935:0,0,2,2,1,0,0,0,0,1,1,4,4,0,0,1,0,0,2,1,5,3,2,2,0,2,0,1,2,1,1,0,1,1,6,2,1,0,0,1,1,3,1,2,3,1,1,0,0,1,2,0,3,5,1,1,2,3,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917544:0,0,0,3,8,5,4,9,3,4,4,3,9,9,1,5,3,4,6,4,3,4,6,2,7,11,9,7,2,6,7,5,6,7,8,4,5,5,3,8,10,5,6,8,4,5,6,4,6,5,4,5,6,5,3,3,4,8,10,1,3,7,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917545:0,0,1,5,2,4,3,3,7,10,4,6,4,7,8,8,4,5,4,8,8,6,2,4,4,8,8,4,4,5,4,9,5,5,5,4,4,5,6,11,9,4,5,5,5,10,4,9,7,7,3,5,9,6,6,8,4,8,2,10,4,7,2,2,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16938:0,0,0,5,1,4,2,2,1,1,3,0,1,3,1,6,1,0,3,5,0,1,3,2,3,0,1,3,2,2,2,2,2,2,3,1,1,1,2,1,1,2,3,5,3,2,2,4,1,6,1,1,0,1,1,3,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917035:0,0,0,1,2,2,2,2,6,5,7,3,2,1,4,4,6,2,2,4,4,3,2,5,4,5,2,3,2,3,3,6,1,3,5,1,5,2,2,1,3,2,3,2,4,6,2,4,2,0,4,2,5,4,3,6,2,2,6,3,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16931:0,0,13,11,9,7,10,9,10,7,13,7,9,10,10,9,6,10,5,9,7,6,11,8,2,9,9,7,7,9,11,8,7,8,10,16,7,10,16,10,8,10,10,15,8,8,12,14,10,12,14,8,10,14,5,6,10,10,6,6,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917430:0,0,7,21,16,15,15,20,20,24,25,24,23,28,25,10,22,26,27,21,30,23,31,23,20,20,29,23,19,23,27,28,20,31,18,17,16,24,29,23,22,27,31,23,23,19,21,17,24,22,25,20,18,31,28,23,26,17,23,26,27,17,15,11,3,1,0,1,2,0,2,0,2,0,2,0,1,0,0,3,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17528:0,0,3,13,8,12,16,11,15,8,22,13,9,12,10,14,10,6,19,10,12,14,5,10,9,11,12,9,12,18,14,8,16,17,15,13,9,15,18,8,15,9,13,12,15,8,10,8,12,16,15,10,10,11,12,8,16,17,12,12,9,15,11,6,2,5,6,4,4,5,4,5,5,3,1,5,3,5,1,3,1,4,4,3,4,4,7,4,3,5,6,4,4,3,2,2,7,4,4,4,2,4,3,3,5,6,3,5,3,7,4,1,2,4,7,6,6,2,3,4,6,4,5,6,3,4,4,7,6,0,2,1,0,4,1,5,3,1,4,3,1,3,3,4,8,1,3,0,3,3,2,2,7,0,3,3,5,3,4,4,4,3,2,1,4,4,4,0,1,2
917429:0,0,3,10,7,7,13,9,13,18,9,18,11,14,17,10,17,14,14,8,12,14,12,17,11,15,22,15,14,12,15,11,15,18,6,15,11,14,17,19,19,9,15,14,15,21,13,12,17,16,10,12,14,19,16,8,16,17,15,17,9,11,8,6,6,3,2,4,0,2,2,1,3,3,4,1,4,4,3,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17102:0,0,6,7,14,8,3,10,9,9,8,6,5,10,9,4,7,11,5,9,5,8,9,3,6,9,12,8,6,6,9,7,6,10,7,10,12,8,6,9,4,6,9,12,6,2,6,8,8,10,6,7,9,14,14,12,13,11,8,7,11,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17523:0,0,2,4,5,10,12,7,7,8,11,8,10,9,9,11,10,9,6,10,8,6,11,8,8,6,5,8,13,8,6,9,7,9,14,7,7,9,9,12,8,5,8,8,7,8,3,6,10,13,9,7,6,14,8,12,6,7,14,8,8,7,8,9,5,2,1,0,0,2,0,0,1,1,1,0,3,1,1,2,1,1,1,1,2,2,1,0,0,0,1,2,3,1,2,2,2,1,1,1,1,0,2,0,0,1,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17989:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917069:0,0,2,0,4,1,1,1,3,1,3,3,0,0,1,1,1,1,2,0,4,0,1,3,5,0,1,1,3,1,2,2,1,2,2,2,2,1,1,1,1,2,4,3,1,1,4,2,1,2,2,2,1,0,2,1,5,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917432:0,0,3,9,15,16,10,20,18,9,20,16,23,12,13,18,13,20,18,23,11,11,18,25,19,17,16,23,18,16,18,24,28,21,15,21,15,13,19,21,19,26,21,16,11,19,14,13,22,21,19,15,10,26,24,24,24,17,22,17,8,28,15,15,8,5,1,4,2,5,3,2,1,1,5,2,3,3,3,2,5,4,3,3,2,4,7,1,1,1,3,5,4,2,4,3,5,5,3,3,5,2,4,1,4,2,1,3,0,3,3,4,3,2,0,5,4,4,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17622:0,0,1,4,6,8,7,4,8,11,13,8,8,8,7,10,6,9,5,10,13,10,3,3,7,5,7,9,8,5,9,5,2,6,10,11,10,6,8,8,5,9,7,11,9,5,10,9,9,10,7,10,9,6,7,7,7,8,5,12,6,8,7,1,4,2,1,3,2,1,0,0,1,1,1,1,1,4,1,2,0,2,1,0,1,1,2,2,3,0,0,1,3,0,3,0,0,1,0,0,2,1,3,2,1,1,1,1,2,1,0,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
917778:0,0,2,2,4,3,1,2,1,1,0,0,7,4,6,1,2,1,3,2,2,1,4,4,3,3,2,4,0,3,2,5,2,1,5,3,1,1,3,3,4,2,3,2,2,2,1,1,2,3,3,1,2,1,1,2,3,4,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
