17748:0.0,0.0,0.0,0.0,0.0,11.9945440945,0.0,59.9727204725,71.967264567,83.9618086615,23.989088189,0.0,11.9945440945,0.0,0.0,0.0,59.9727204725,0.0,23.989088189,0.0,23.989088189,11.9945440945,47.978176378,0.0,47.978176378,0.0,59.9727204725,59.9727204725,59.9727204725,0.0,11.9945440945,0.0,23.989088189,11.9945440945,35.9836322835,0.0,11.9945440945,0.0,35.9836322835,47.978176378,11.9945440945,0.0,0.0,0.0,0.0,95.956352756,47.978176378,71.967264567,11.9945440945,0.0,0.0,0.0,35.9836322835,0.0,0.0,23.989088189,47.978176378,23.989088189,11.9945440945,0.0,11.9945440945,0.0,0.0,11.9945440945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9836322835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9945440945,0.0,0.0,11.9945440945,0.0,0.0,11.9945440945,0.0,11.9945440945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9945440945,0.0,0.0,0.0,0.0,0.0,0.0,11.9945440945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9945440945,11.9945440945,23.989088189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9945440945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917515:0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,39.0051586585,13.0017195528,13.0017195528,52.0068782113,39.0051586585,0.0,26.0034391056,0.0,26.0034391056,0.0,13.0017195528,13.0017195528,0.0,65.0085977641,0.0,13.0017195528,13.0017195528,65.0085977641,26.0034391056,39.0051586585,0.0,65.0085977641,13.0017195528,0.0,0.0,52.0068782113,0.0,0.0,0.0,26.0034391056,0.0,13.0017195528,39.0051586585,52.0068782113,52.0068782113,52.0068782113,0.0,13.0017195528,13.0017195528,39.0051586585,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,26.0034391056,39.0051586585,0.0,78.0103173169,13.0017195528,13.0017195528,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,13.0017195528,0.0,13.0017195528,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,13.0017195528,0.0,0.0,39.0051586585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0034391056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,26.0034391056,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,13.0017195528,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,13.0017195528,0.0,0.0
17421:0.0,0.0,0.0,13.8473598489,0.0,41.5420795468,41.5420795468,55.3894393958,83.0841590936,27.6947196979,0.0,0.0,27.6947196979,27.6947196979,27.6947196979,41.5420795468,69.2367992447,27.6947196979,27.6947196979,27.6947196979,13.8473598489,0.0,27.6947196979,27.6947196979,0.0,13.8473598489,0.0,0.0,13.8473598489,0.0,55.3894393958,83.0841590936,69.2367992447,69.2367992447,55.3894393958,41.5420795468,0.0,55.3894393958,13.8473598489,0.0,27.6947196979,13.8473598489,0.0,0.0,41.5420795468,69.2367992447,13.8473598489,27.6947196979,41.5420795468,27.6947196979,27.6947196979,41.5420795468,13.8473598489,0.0,0.0,55.3894393958,27.6947196979,13.8473598489,0.0,0.0,27.6947196979,55.3894393958,27.6947196979,55.3894393958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917099:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8224450617,107.289780247,93.878557716,107.289780247,53.6448901234,80.4673351852,26.8224450617,13.4112225309,0.0,0.0,0.0,0.0,13.4112225309,40.2336675926,26.8224450617,67.0561126543,53.6448901234,93.878557716,67.0561126543,107.289780247,26.8224450617,0.0,0.0,0.0,0.0,13.4112225309,26.8224450617,93.878557716,67.0561126543,93.878557716,67.0561126543,93.878557716,26.8224450617,26.8224450617,0.0,0.0,0.0,0.0,0.0,53.6448901234,13.4112225309,120.701002778,53.6448901234,40.2336675926,26.8224450617,13.4112225309,13.4112225309,0.0,0.0,0.0,0.0,13.4112225309,67.0561126543,26.8224450617,93.878557716,53.6448901234,40.2336675926,53.6448901234,26.8224450617,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2336675926,0.0,0.0,0.0,53.6448901234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4112225309,0.0,26.8224450617,0.0,13.4112225309,26.8224450617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8224450617,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4112225309,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4112225309,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917520:0.0,0.0,0.0,15.6166764579,78.0833822893,15.6166764579,78.0833822893,0.0,15.6166764579,15.6166764579,31.2333529157,46.8500293736,0.0,46.8500293736,15.6166764579,46.8500293736,15.6166764579,46.8500293736,46.8500293736,31.2333529157,0.0,15.6166764579,31.2333529157,15.6166764579,0.0,46.8500293736,46.8500293736,15.6166764579,15.6166764579,15.6166764579,15.6166764579,31.2333529157,31.2333529157,46.8500293736,31.2333529157,0.0,31.2333529157,15.6166764579,15.6166764579,15.6166764579,62.4667058314,31.2333529157,31.2333529157,0.0,31.2333529157,0.0,46.8500293736,46.8500293736,46.8500293736,93.7000587471,15.6166764579,15.6166764579,0.0,31.2333529157,15.6166764579,0.0,109.316735205,62.4667058314,0.0,15.6166764579,15.6166764579,62.4667058314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6166764579,0.0,15.6166764579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17752:0.0,0.0,0.0,8.58117716626,25.7435314988,0.0,0.0,0.0,42.9058858313,34.324708665,0.0,0.0,0.0,17.1623543325,25.7435314988,42.9058858313,51.4870629976,0.0,0.0,8.58117716626,25.7435314988,8.58117716626,25.7435314988,0.0,17.1623543325,8.58117716626,34.324708665,42.9058858313,17.1623543325,0.0,0.0,8.58117716626,51.4870629976,25.7435314988,17.1623543325,0.0,0.0,0.0,17.1623543325,8.58117716626,34.324708665,0.0,0.0,0.0,17.1623543325,8.58117716626,17.1623543325,8.58117716626,0.0,8.58117716626,25.7435314988,25.7435314988,8.58117716626,0.0,8.58117716626,0.0,42.9058858313,17.1623543325,17.1623543325,0.0,8.58117716626,0.0,25.7435314988,25.7435314988,17.1623543325,0.0,0.0,0.0,0.0,8.58117716626,0.0,0.0,0.0,0.0,17.1623543325,8.58117716626,0.0,0.0,0.0,0.0,0.0,8.58117716626,0.0,0.0,0.0,0.0,8.58117716626,17.1623543325,8.58117716626,0.0,0.0,8.58117716626,0.0,0.0,0.0,0.0,0.0,17.1623543325,0.0,0.0,8.58117716626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58117716626,8.58117716626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58117716626,0.0,0.0,0.0,8.58117716626,8.58117716626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58117716626,0.0,8.58117716626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58117716626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917522:0.0,0.0,38.9811613909,19.4905806955,19.4905806955,97.4529034773,116.943484173,311.849291127,233.886968346,194.905806955,116.943484173,97.4529034773,0.0,19.4905806955,58.4717420864,38.9811613909,194.905806955,272.868129736,155.924645564,136.434064868,116.943484173,58.4717420864,19.4905806955,116.943484173,77.9623227818,77.9623227818,272.868129736,214.39638765,175.415226259,136.434064868,97.4529034773,38.9811613909,38.9811613909,38.9811613909,155.924645564,214.39638765,389.811613909,292.358710432,175.415226259,116.943484173,116.943484173,19.4905806955,0.0,38.9811613909,136.434064868,311.849291127,253.377549041,214.39638765,136.434064868,77.9623227818,0.0,0.0,58.4717420864,77.9623227818,155.924645564,272.868129736,214.39638765,214.39638765,116.943484173,58.4717420864,0.0,38.9811613909,58.4717420864,58.4717420864,175.415226259,233.886968346,155.924645564,136.434064868,97.4529034773,19.4905806955,0.0,19.4905806955,19.4905806955,58.4717420864,253.377549041,194.905806955,175.415226259,136.434064868,77.9623227818,0.0,0.0,0.0,19.4905806955,116.943484173,292.358710432,214.39638765,155.924645564,97.4529034773,58.4717420864,0.0,0.0,19.4905806955,77.9623227818,214.39638765,214.39638765,194.905806955,136.434064868,77.9623227818,0.0,0.0,0.0,0.0,116.943484173,233.886968346,175.415226259,136.434064868,116.943484173,19.4905806955,0.0,0.0,0.0,58.4717420864,194.905806955,233.886968346,175.415226259,136.434064868,58.4717420864,19.4905806955,38.9811613909,0.0,0.0,97.4529034773,233.886968346,214.39638765,175.415226259,136.434064868,38.9811613909,0.0,0.0,19.4905806955,19.4905806955,155.924645564,233.886968346,194.905806955,155.924645564,77.9623227818,19.4905806955,0.0,0.0,38.9811613909,97.4529034773,253.377549041,233.886968346,175.415226259,136.434064868,77.9623227818,0.0,0.0,0.0,77.9623227818,97.4529034773,233.886968346,194.905806955,136.434064868,116.943484173,38.9811613909,0.0,0.0,19.4905806955,58.4717420864,194.905806955,214.39638765,194.905806955,136.434064868,77.9623227818,0.0,0.0,19.4905806955,58.4717420864,136.434064868,233.886968346,214.39638765,136.434064868,97.4529034773,58.4717420864,0.0,0.0,0.0,77.9623227818,175.415226259,214.39638765,194.905806955,116.943484173,77.9623227818,19.4905806955,0.0,0.0,0.0,97.4529034773,233.886968346,136.434064868,116.943484173,116.943484173,19.4905806955,0.0
917523:0.0,0.0,0.0,0.0,53.1186952757,17.7062317586,0.0,0.0,17.7062317586,53.1186952757,17.7062317586,0.0,17.7062317586,0.0,17.7062317586,0.0,0.0,70.8249270342,70.8249270342,53.1186952757,17.7062317586,0.0,0.0,0.0,0.0,17.7062317586,35.4124635171,35.4124635171,17.7062317586,0.0,0.0,0.0,0.0,17.7062317586,53.1186952757,53.1186952757,0.0,17.7062317586,0.0,17.7062317586,0.0,0.0,0.0,35.4124635171,0.0,0.0,88.5311587928,53.1186952757,35.4124635171,70.8249270342,35.4124635171,0.0,0.0,0.0,0.0,0.0,123.94362231,17.7062317586,35.4124635171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7062317586,0.0,17.7062317586,0.0,17.7062317586,0.0,17.7062317586,17.7062317586,17.7062317586,17.7062317586,0.0,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7062317586,17.7062317586,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7062317586,0.0,17.7062317586,0.0,0.0,0.0,17.7062317586,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,17.7062317586,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917012:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917525:0.0,0.0,0.0,132.032966002,118.829669401,158.439559202,118.829669401,26.4065932003,13.2032966002,52.8131864006,66.0164830008,52.8131864006,52.8131864006,145.236262602,198.049449002,92.4230762011,211.252745602,0.0,52.8131864006,66.0164830008,52.8131864006,79.2197796009,39.6098898005,26.4065932003,105.626372801,105.626372801,132.032966002,92.4230762011,79.2197796009,39.6098898005,118.829669401,26.4065932003,26.4065932003,26.4065932003,118.829669401,145.236262602,132.032966002,79.2197796009,118.829669401,118.829669401,118.829669401,26.4065932003,0.0,52.8131864006,66.0164830008,39.6098898005,79.2197796009,132.032966002,158.439559202,158.439559202,118.829669401,52.8131864006,26.4065932003,79.2197796009,52.8131864006,13.2032966002,26.4065932003,211.252745602,105.626372801,132.032966002,79.2197796009,92.4230762011,39.6098898005,26.4065932003,0.0,13.2032966002,0.0,0.0,0.0,39.6098898005,0.0,39.6098898005,39.6098898005,13.2032966002,0.0,0.0,0.0,0.0,0.0,13.2032966002,39.6098898005,66.0164830008,52.8131864006,39.6098898005,0.0,0.0,0.0,0.0,0.0,0.0,39.6098898005,52.8131864006,39.6098898005,13.2032966002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8131864006,13.2032966002,0.0,13.2032966002,0.0,0.0,0.0,0.0,0.0,0.0,13.2032966002,0.0,0.0,0.0,0.0,13.2032966002,0.0,0.0,0.0,13.2032966002,13.2032966002,0.0,0.0,0.0,0.0,13.2032966002,0.0,0.0,13.2032966002,13.2032966002,26.4065932003,0.0,0.0,0.0,13.2032966002,0.0,26.4065932003,26.4065932003,26.4065932003,0.0,0.0,0.0,0.0,0.0,13.2032966002,79.2197796009,52.8131864006,52.8131864006,52.8131864006,0.0,0.0,0.0,0.0,0.0,0.0,13.2032966002,39.6098898005,105.626372801,26.4065932003,0.0,0.0,0.0,0.0,0.0,0.0,13.2032966002,0.0,66.0164830008,39.6098898005,0.0,0.0,0.0,0.0,0.0,0.0,13.2032966002,26.4065932003,13.2032966002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2032966002,0.0
