17622:0,0,1,5,2,6,9,4,8,17,8,9,10,6,9,10,6,9,4,2,7,9,7,5,9,8,15,11,11,12,5,7,11,7,9,8,5,2,11,3,7,4,14,8,8,9,8,5,5,6,7,12,4,10,7,7,11,9,7,12,3,9,2,2,5,2,2,2,2,1,3,1,1,2,0,3,1,1,1,1,1,0,1,3,1,2,3,0,3,2,0,1,0,0,0,0,1,2,1,0,0,1,1,0,0,1,0,0,4,1,2,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
917778:0,0,2,2,1,5,1,4,1,3,5,1,1,0,1,0,3,2,2,4,5,5,2,2,4,2,2,4,4,1,2,0,4,3,2,3,3,6,3,2,3,3,1,1,2,3,1,5,2,3,2,3,1,3,0,0,2,3,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916927:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917592:0,0,2,1,0,4,2,1,3,3,2,3,2,2,1,6,0,1,2,2,3,2,5,3,0,2,2,2,1,1,3,1,1,5,2,1,3,4,2,0,7,2,1,8,6,1,7,6,4,1,1,2,2,3,1,5,0,3,3,3,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917519:0,0,2,6,7,10,4,2,5,7,7,6,5,7,10,9,6,5,7,4,5,5,4,5,6,5,7,8,5,8,5,3,5,7,9,3,12,3,5,8,10,4,3,8,8,3,6,6,7,8,4,6,9,4,8,7,4,8,8,3,10,4,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917085:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917086:0,0,1,2,3,0,3,4,4,4,3,9,7,4,5,5,1,4,3,2,4,3,7,3,0,4,0,3,6,3,0,3,4,4,2,6,3,3,3,8,4,5,3,2,4,5,6,5,1,4,3,1,0,3,4,1,4,4,2,3,9,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917601:0,0,2,1,3,8,5,4,11,5,6,5,6,5,5,5,8,3,5,4,4,6,6,9,8,7,6,6,3,3,6,3,7,4,7,8,8,5,8,5,3,5,7,7,7,5,9,7,6,6,5,7,8,7,8,4,7,8,9,4,3,6,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17655:0,0,2,5,6,7,5,6,5,6,7,8,12,4,3,11,5,3,3,5,8,2,5,8,8,6,7,10,9,11,3,8,4,6,7,9,5,8,4,14,5,5,4,5,2,3,8,8,9,10,3,10,6,8,5,4,3,3,10,3,3,5,0,8,1,3,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917604:0,0,0,0,0,3,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,2,1,0,0,2,0,1,1,0,1,0,3,1,0,0,1,0,1,2,1,1,0,1,1,1,2,0,4,0,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917605:0,0,0,1,0,4,1,2,0,2,0,1,0,0,3,2,2,2,2,4,0,1,0,1,1,1,1,2,2,0,0,2,3,1,3,2,0,1,0,3,2,1,1,2,2,6,1,0,2,0,2,0,2,2,2,4,0,4,1,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,3,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917606:0,0,0,2,2,4,1,0,3,1,3,2,2,2,2,1,1,2,3,1,1,2,3,0,2,1,1,2,0,4,0,2,2,3,2,2,1,1,2,2,3,2,2,3,2,3,4,1,2,2,5,2,4,2,1,6,0,2,7,2,2,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917607:0,0,0,2,4,3,1,0,3,3,0,5,3,2,2,2,1,2,2,2,1,2,4,0,2,2,3,2,1,3,1,5,3,0,1,3,1,4,2,2,3,2,3,4,3,3,4,2,3,3,2,3,4,3,2,1,1,7,4,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917097:0,0,7,5,1,3,2,6,3,6,0,4,2,4,2,2,1,3,2,3,0,3,5,0,2,2,4,6,4,5,3,3,1,1,5,1,7,2,3,2,2,4,2,6,3,2,4,2,1,1,1,3,6,0,4,4,0,5,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17515:0,0,2,2,2,3,2,1,4,1,2,3,4,1,3,3,3,1,6,5,4,1,7,4,3,4,3,4,3,5,5,4,2,4,5,2,4,6,1,2,5,1,1,1,3,2,3,4,3,2,4,6,2,4,4,3,1,2,4,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917100:0,0,10,7,3,4,6,9,6,6,4,7,7,3,6,3,4,7,3,7,7,6,8,5,6,3,6,11,9,6,8,9,7,5,10,4,6,9,8,5,6,3,5,11,4,5,6,4,1,3,8,6,11,4,5,7,3,7,5,4,6,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917101:0,0,4,10,6,4,4,5,5,7,10,8,8,5,7,4,8,6,5,6,5,8,8,8,7,5,7,6,10,10,10,6,4,11,7,10,12,6,7,8,8,4,7,10,9,9,13,5,4,4,7,11,6,5,7,6,6,8,8,4,4,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917103:0,0,1,3,8,6,9,11,15,21,13,16,16,16,6,14,14,17,6,12,13,10,8,15,21,17,14,12,14,8,10,16,11,11,8,12,12,8,17,19,13,10,14,13,15,9,15,18,17,16,9,13,5,11,16,15,14,15,10,15,4,13,19,15,11,4,3,2,0,2,1,0,1,1,1,1,2,2,2,3,1,0,0,2,4,2,1,1,0,0,1,0,0,0,0,1,1,1,1,3,1,4,1,1,2,0,0,0,1,1,1,1,0,1,2,1,1,1,1,0,2,2,0,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
917104:0,0,4,7,7,8,6,6,7,7,8,6,11,5,12,8,9,4,5,8,6,12,9,11,7,4,6,7,7,7,11,8,9,9,7,8,14,8,8,10,9,7,8,11,10,10,12,6,4,6,8,8,11,9,7,8,7,10,11,3,4,8,4,3,1,0,1,1,1,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17521:0,0,0,3,2,5,3,2,1,9,3,3,5,4,5,3,1,2,1,3,4,3,3,2,1,5,4,8,2,10,4,3,3,3,5,0,5,3,7,4,4,2,5,1,4,2,6,4,5,5,7,4,3,3,1,5,2,4,3,5,6,5,2,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17522:0,0,3,6,5,11,6,12,7,12,10,9,5,10,8,11,8,8,8,6,5,4,4,5,8,13,12,12,13,10,6,6,8,6,12,11,5,5,7,11,6,10,10,8,7,8,5,8,10,10,6,3,6,13,7,8,10,6,7,5,8,11,7,7,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917107:0,0,4,4,1,3,7,3,5,0,6,13,5,11,9,9,11,4,8,8,6,6,6,9,12,6,5,10,8,7,9,8,8,8,5,9,4,5,7,6,5,5,11,11,7,8,3,7,11,7,2,7,7,9,7,8,6,8,8,2,4,11,2,3,6,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,0,2,0,1,2,1,2,1,1,0,0,1,1,0,0,1,1,2,0,0,1,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917108:0,0,1,0,2,4,3,3,1,2,2,4,5,3,3,3,1,4,4,5,5,5,3,3,1,5,1,2,3,1,2,5,2,4,9,5,2,2,0,4,2,3,5,1,1,2,5,4,3,1,3,2,4,5,3,5,3,3,1,2,2,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1
917109:0,0,0,0,0,3,3,3,2,3,3,7,6,5,1,0,1,1,5,5,1,2,2,5,2,4,1,2,3,5,0,0,5,1,5,2,4,2,5,2,1,2,6,3,6,1,3,3,2,2,4,2,2,4,4,6,6,1,7,3,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17526:0,0,3,4,4,6,2,3,5,4,9,5,4,2,0,4,6,1,3,2,1,3,2,7,5,5,7,10,4,6,5,1,2,4,4,8,4,5,2,5,3,2,5,1,3,3,1,3,2,4,2,6,5,4,5,1,9,4,4,7,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17527:0,0,2,4,4,6,5,9,6,6,11,6,4,3,1,5,5,2,2,3,3,5,3,5,7,5,6,7,3,5,4,3,1,2,3,3,7,5,2,1,4,3,1,5,6,3,3,5,4,5,1,4,2,5,6,5,4,5,3,8,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917112:0,0,0,1,0,1,4,4,2,2,2,3,0,5,3,2,1,0,1,3,1,2,1,3,3,3,3,2,5,3,1,0,6,1,8,2,1,5,2,0,0,1,3,2,1,2,2,3,2,3,3,2,1,3,0,5,3,2,2,4,3,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
917113:0,0,1,1,0,1,2,1,1,3,3,3,3,2,3,0,0,1,0,1,1,3,2,3,1,1,1,1,2,3,2,1,2,1,4,3,0,0,3,1,0,1,0,3,1,2,4,1,3,3,0,0,0,1,1,1,2,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17530:0,0,1,7,6,7,4,7,7,5,12,6,4,6,4,6,9,0,7,5,5,7,6,4,6,8,7,7,6,4,7,5,2,2,3,9,6,5,4,0,5,5,6,6,6,7,1,7,7,6,5,6,1,7,6,7,2,4,7,9,9,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17531:0,0,1,6,3,6,2,4,8,6,7,3,5,5,4,7,6,1,9,5,10,5,9,5,9,6,5,8,8,6,6,5,1,3,6,9,7,4,5,2,2,8,4,6,1,8,10,4,5,5,5,10,3,7,2,6,4,6,5,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17532:0,0,1,3,7,4,6,6,5,3,6,6,3,2,5,6,7,3,8,5,5,4,4,6,8,4,6,1,5,7,9,4,1,2,7,6,4,9,7,6,4,7,3,1,3,13,3,14,4,7,5,8,5,7,3,5,6,2,6,7,2,2,4,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17021:0,0,3,3,0,2,2,2,0,0,0,4,4,0,3,5,2,1,3,5,0,2,2,2,4,2,1,3,5,4,2,2,3,1,1,1,1,3,4,3,0,2,3,5,3,5,1,2,3,0,2,3,0,3,3,0,2,1,3,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17022:0,0,1,0,0,1,0,2,0,0,0,1,0,1,3,0,1,0,2,3,0,0,0,1,2,0,0,1,1,0,0,0,2,1,0,1,1,1,3,1,0,1,2,1,2,1,2,1,0,0,1,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17025:0,0,1,1,0,2,2,3,1,2,5,2,6,3,4,1,5,3,2,6,2,3,3,5,3,1,2,4,2,3,2,0,6,2,3,3,4,2,3,5,3,3,5,6,2,5,5,3,2,5,2,2,2,0,2,2,6,1,6,4,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17718:0,0,2,1,1,2,0,0,4,0,2,1,1,1,0,3,4,1,3,1,0,2,0,5,1,4,2,2,1,2,1,2,2,1,2,1,2,0,2,3,1,1,1,2,0,2,1,1,2,1,0,3,3,0,5,1,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917014:0,0,1,5,7,7,4,5,5,10,8,8,9,4,8,8,5,4,5,7,12,2,6,8,6,9,1,10,12,5,6,7,8,6,8,8,5,9,6,10,6,7,7,10,7,9,6,5,11,2,8,6,3,6,2,4,7,5,6,3,5,8,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17543:0,0,4,2,4,2,2,1,3,4,2,4,4,1,5,0,4,1,1,2,3,5,4,2,4,2,2,3,5,2,2,2,2,4,1,3,3,0,4,1,6,0,2,1,1,0,2,3,1,2,1,2,2,4,3,0,1,3,3,6,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17544:0,0,2,4,3,7,2,6,5,6,0,8,6,3,6,4,3,4,3,3,3,1,3,8,9,5,11,4,5,9,1,4,3,4,5,9,4,5,10,6,3,5,2,6,3,8,1,6,2,6,9,8,2,7,3,2,4,4,2,2,3,5,8,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917751:0,0,7,7,13,11,16,9,15,14,16,11,14,14,10,6,13,8,11,11,9,8,9,9,13,10,14,8,17,10,10,9,11,10,11,9,14,12,14,5,11,13,16,9,13,3,13,11,12,11,10,4,14,10,12,8,8,7,11,14,11,11,7,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,7,7,7,6,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
